movieTitle,movieIMDbLink,gross,budget,director,profit,ROI
Team America: World Police,http://www.imdb.com/title/tt0372588/?ref_=fn_tt_tt_1,32774834,30000000,Trey Parker,2774834,9.249446666666666
Texas Chainsaw 3D,http://www.imdb.com/title/tt1572315/?ref_=fn_tt_tt_1,34334256,11000000,John Luessenhop,23334256,212.1296
Copycat,http://www.imdb.com/title/tt0112722/?ref_=fn_tt_tt_1,32051917,20000000,Jon Amiel,12051917,60.259585
Scary Movie 5,http://www.imdb.com/title/tt0795461/?ref_=fn_tt_tt_1,32014289,20000000,Malcolm D. Lee,12014289,60.071445000000004
Milk,http://www.imdb.com/title/tt1013753/?ref_=fn_tt_tt_1,31838002,20000000,Gus Van Sant,11838002,59.19001
Risen,http://www.imdb.com/title/tt3231054/?ref_=fn_tt_tt_1,36874745,20000000,Kevin Reynolds,16874745,84.373725
Ghost Ship,http://www.imdb.com/title/tt0288477/?ref_=fn_tt_tt_1,30079316,35000000,Steve Beck,-4920684,-14.059097142857144
A Very Harold & Kumar 3D Christmas,http://www.imdb.com/title/tt1268799/?ref_=fn_tt_tt_1,35033759,19000000,Todd Strauss-Schulson,16033759,84.38820526315789
Wild Things,http://www.imdb.com/title/tt0120890/?ref_=fn_tt_tt_1,29753944,20000000,John McNaughton,9753944,48.76972
The Debt,http://www.imdb.com/title/tt1226753/?ref_=fn_tt_tt_1,31146570,20000000,John Madden,11146570,55.73285
High Fidelity,http://www.imdb.com/title/tt0146882/?ref_=fn_tt_tt_1,27277055,20000000,Stephen Frears,7277055,36.385275
One Missed Call,http://www.imdb.com/title/tt0479968/?ref_=fn_tt_tt_1,26876529,27000000,Eric Valette,-123471,-0.4573
Eye for an Eye,http://www.imdb.com/title/tt0116260/?ref_=fn_tt_tt_1,53146000,20000000,John Schlesinger,33146000,165.73
The Bank Job,http://www.imdb.com/title/tt0200465/?ref_=fn_tt_tt_1,30028592,20000000,Roger Donaldson,10028592,50.14296
Eternal Sunshine of the Spotless Mind,http://www.imdb.com/title/tt0338013/?ref_=fn_tt_tt_1,34126138,20000000,Michel Gondry,14126138,70.63069
You Again,http://www.imdb.com/title/tt1414382/?ref_=fn_tt_tt_1,25677801,20000000,Andy Fickman,5677801,28.389005
Street Kings,http://www.imdb.com/title/tt0421073/?ref_=fn_tt_tt_1,26415649,20000000,David Ayer,6415649,32.078245
The World's End,http://www.imdb.com/title/tt1213663/?ref_=fn_tt_tt_1,26003149,20000000,Edgar Wright,6003149,30.015745
Nancy Drew,http://www.imdb.com/title/tt0479500/?ref_=fn_tt_tt_1,25584685,20000000,Andrew Fleming,5584685,27.923425
Daybreakers,http://www.imdb.com/title/tt0433362/?ref_=fn_tt_tt_1,29975979,20000000,Michael Spierig,9975979,49.879895000000005
She's Out of My League,http://www.imdb.com/title/tt0815236/?ref_=fn_tt_tt_1,31584722,20000000,Jim Field Smith,11584722,57.923610000000004
Monte Carlo,http://www.imdb.com/title/tt1067774/?ref_=fn_tt_tt_1,23179303,20000000,Thomas Bezucha,3179303,15.896515
Stay Alive,http://www.imdb.com/title/tt0441796/?ref_=fn_tt_tt_1,23078294,9000000,William Brent Bell,14078294,156.4254888888889
Quigley Down Under,http://www.imdb.com/title/tt0102744/?ref_=fn_tt_tt_1,21413105,20000000,Simon Wincer,1413105,7.065525
Alpha and Omega,http://www.imdb.com/title/tt1213012/?ref_=fn_tt_tt_1,25077977,20000000,Anthony Bell,5077977,25.389885
The Covenant,http://www.imdb.com/title/tt0475944/?ref_=fn_tt_tt_1,23292105,20000000,Renny Harlin,3292105,16.460525
Shorts,http://www.imdb.com/title/tt1100119/?ref_=fn_tt_tt_1,20916309,40000000,Robert Rodriguez,-19083691,-47.709227500000004
To Die For,http://www.imdb.com/title/tt0114681/?ref_=fn_tt_tt_1,21200000,20000000,Gus Van Sant,1200000,6
Nerve,http://www.imdb.com/title/tt3531824/?ref_=fn_tt_tt_1,28876924,20000000,Henry Joost,8876924,44.384620000000005
Vampires,http://www.imdb.com/title/tt0120877/?ref_=fn_tt_tt_1,20241395,20000000,John Carpenter,241395,1.2069750000000001
Psycho,http://www.imdb.com/title/tt0054215/?ref_=fn_tt_tt_1,32000000,806947,Alfred Hitchcock,31193053,3865.5640333256088
My Best Friend's Girl,http://www.imdb.com/title/tt1046163/?ref_=fn_tt_tt_1,19151864,40000000,Howard Deutch,-20848136,-52.12034
Endless Love,http://www.imdb.com/title/tt2318092/?ref_=fn_tt_tt_1,23393765,20000000,Shana Feste,3393765,16.968825000000002
Georgia Rule,http://www.imdb.com/title/tt0791304/?ref_=fn_tt_tt_1,18882880,20000000,Garry Marshall,-1117120,-5.5856
Under the Rainbow,http://www.imdb.com/title/tt0083254/?ref_=fn_tt_tt_1,8500000,20000000,Steve Rash,-11500000,-57.49999999999999
Simon Birch,http://www.imdb.com/title/tt0124879/?ref_=fn_tt_tt_1,18252684,30000000,Mark Steven Johnson,-11747316,-39.157720000000005
Reign Over Me,http://www.imdb.com/title/tt0490204/?ref_=fn_tt_tt_1,19661987,20000000,Mike Binder,-338013,-1.690065
Into the Wild,http://www.imdb.com/title/tt0758758/?ref_=fn_tt_tt_1,18352454,15000000,Sean Penn,3352454,22.349693333333335
School for Scoundrels,http://www.imdb.com/title/tt0462519/?ref_=fn_tt_tt_1,17803796,20000000,Todd Phillips,-2196204,-10.98102
Silent Hill: Revelation 3D,http://www.imdb.com/title/tt0938330/?ref_=fn_tt_tt_1,17529157,20000000,Michael J. Bassett,-2470843,-12.354215
From Dusk Till Dawn,http://www.imdb.com/title/tt0116367/?ref_=fn_tt_tt_1,25753840,19000000,Robert Rodriguez,6753840,35.54652631578947
Pooh's Heffalump Movie,http://www.imdb.com/title/tt0407121/?ref_=fn_tt_tt_1,18081626,20000000,Frank Nissen,-1918374,-9.59187
Home for the Holidays,http://www.imdb.com/title/tt0113321/?ref_=fn_tt_tt_1,17518220,20000000,Jodie Foster,-2481780,-12.408900000000001
Kung Fu Hustle,http://www.imdb.com/title/tt0373074/?ref_=fn_tt_tt_1,17104669,20000000,Stephen Chow,-2895331,-14.476655
The Country Bears,http://www.imdb.com/title/tt0276033/?ref_=fn_tt_tt_1,16988996,35000000,Peter Hastings,-18011004,-51.46001142857143
The Kite Runner,http://www.imdb.com/title/tt0419887/?ref_=fn_tt_tt_1,15797907,20000000,Marc Forster,-4202093,-21.010465
21 Grams,http://www.imdb.com/title/tt0315733/?ref_=fn_tt_tt_1,16248701,20000000,Alejandro G. IÌÎå±ÌÎÌrritu,-3751299,-18.756495
Paparazzi,http://www.imdb.com/title/tt0338325/?ref_=fn_tt_tt_1,15712072,20000000,Paul Abascal,-4287928,-21.439639999999997
Twilight,http://www.imdb.com/title/tt1099212/?ref_=fn_tt_tt_1,191449475,37000000,Catherine Hardwicke,154449475,417.4310135135135
A Guy Thing,http://www.imdb.com/title/tt0295289/?ref_=fn_tt_tt_1,15408822,20000000,Chris Koch,-4591178,-22.95589
Loser,http://www.imdb.com/title/tt0217630/?ref_=fn_tt_tt_1,15464026,20000000,Amy Heckerling,-4535974,-22.679869999999998
The Greatest Story Ever Told,http://www.imdb.com/title/tt0059245/?ref_=fn_tt_tt_1,8000000,20000000,George Stevens,-12000000,-60
Disaster Movie,http://www.imdb.com/title/tt1213644/?ref_=fn_tt_tt_1,14174654,25000000,Jason Friedberg,-10825346,-43.301384
Armored,http://www.imdb.com/title/tt0913354/?ref_=fn_tt_tt_1,15988876,27000000,NimrÌÎ_d Antal,-11011124,-40.781940740740744
The Man Who Knew Too Little,http://www.imdb.com/title/tt0120483/?ref_=fn_tt_tt_1,13801755,20000000,Jon Amiel,-6198245,-30.991225
What's Your Number?,http://www.imdb.com/title/tt0770703/?ref_=fn_tt_tt_1,13987482,20000000,Mark Mylod,-6012518,-30.06259
Lockout,http://www.imdb.com/title/tt1592525/?ref_=fn_tt_tt_1,14291570,20000000,James Mather,-5708430,-28.54215
Envy,http://www.imdb.com/title/tt0326856/?ref_=fn_tt_tt_1,12181484,40000000,Barry Levinson,-27818516,-69.54629
Crank: High Voltage,http://www.imdb.com/title/tt1121931/?ref_=fn_tt_tt_1,13630226,20000000,Mark Neveldine,-6369774,-31.84887
Bullets Over Broadway,http://www.imdb.com/title/tt0109348/?ref_=fn_tt_tt_1,13383737,20000000,Woody Allen,-6616263,-33.081315000000004
One Night with the King,http://www.imdb.com/title/tt0430431/?ref_=fn_tt_tt_1,13391174,20000000,Michael O. Sajbel,-6608826,-33.04413
The Quiet American,http://www.imdb.com/title/tt0258068/?ref_=fn_tt_tt_1,12987647,30000000,Phillip Noyce,-17012353,-56.70784333333333
The Weather Man,http://www.imdb.com/title/tt0384680/?ref_=fn_tt_tt_1,12469811,22000000,Gore Verbinski,-9530189,-43.31904090909091
Undisputed,http://www.imdb.com/title/tt0281322/?ref_=fn_tt_tt_1,12398628,20000000,Walter Hill,-7601372,-38.006859999999996
Ghost Town,http://www.imdb.com/title/tt0995039/?ref_=fn_tt_tt_1,13214030,20000000,David Koepp,-6785970,-33.92985
12 Rounds,http://www.imdb.com/title/tt1160368/?ref_=fn_tt_tt_1,12232937,22000000,Renny Harlin,-9767063,-44.39574090909091
Let Me In,http://www.imdb.com/title/tt1228987/?ref_=fn_tt_tt_1,12134420,20000000,Matt Reeves,-7865580,-39.3279
3 Ninjas Kick Back,http://www.imdb.com/title/tt0109015/?ref_=fn_tt_tt_1,11784000,20000000,Charles T. Kanganis,-8216000,-41.08
Be Kind Rewind,http://www.imdb.com/title/tt0799934/?ref_=fn_tt_tt_1,11169531,20000000,Michel Gondry,-8830469,-44.152345
Mrs Henderson Presents,http://www.imdb.com/title/tt0413015/?ref_=fn_tt_tt_1,11034436,20000000,Stephen Frears,-8965564,-44.82782
Triple 9,http://www.imdb.com/title/tt1712261/?ref_=fn_tt_tt_1,12626905,20000000,John Hillcoat,-7373095,-36.865474999999996
Deconstructing Harry,http://www.imdb.com/title/tt0118954/?ref_=fn_tt_tt_1,10569071,20000000,Woody Allen,-9430929,-47.154645
Three to Tango,http://www.imdb.com/title/tt0144640/?ref_=fn_tt_tt_1,10544143,20000000,Damon Santostefano,-9455857,-47.279285
Burnt,http://www.imdb.com/title/tt2503944/?ref_=fn_tt_tt_1,13650738,20000000,John Wells,-6349262,-31.74631
We're No Angels,http://www.imdb.com/title/tt0098625/?ref_=fn_tt_tt_1,10555348,20000000,Neil Jordan,-9444652,-47.22326
Everyone Says I Love You,http://www.imdb.com/title/tt0116242/?ref_=fn_tt_tt_1,9714482,20000000,Woody Allen,-10285518,-51.42759
Death at a Funeral,http://www.imdb.com/title/tt0795368/?ref_=fn_tt_tt_1,8579684,9000000,Frank Oz,-420316,-4.670177777777778
Death Sentence,http://www.imdb.com/title/tt0804461/?ref_=fn_tt_tt_1,9525276,20000000,James Wan,-10474724,-52.373619999999995
Everybody's Fine,http://www.imdb.com/title/tt0780511/?ref_=fn_tt_tt_1,8855646,21000000,Kirk Jones,-12144354,-57.83025714285714
Superbabies: Baby Geniuses 2,http://www.imdb.com/title/tt0270846/?ref_=fn_tt_tt_1,9109322,20000000,Bob Clark,-10890678,-54.45339
The Man,http://www.imdb.com/title/tt0399327/?ref_=fn_tt_tt_1,8326035,33000000,Les Mayfield,-24673965,-74.76959090909091
Code Name: The Cleaner,http://www.imdb.com/title/tt0462229/?ref_=fn_tt_tt_1,8104069,20000000,Les Mayfield,-11895931,-59.479655
Connie and Carla,http://www.imdb.com/title/tt0345074/?ref_=fn_tt_tt_1,8054280,20000000,Michael Lembeck,-11945720,-59.7286
Inherent Vice,http://www.imdb.com/title/tt1791528/?ref_=fn_tt_tt_1,8093318,20000000,Paul Thomas Anderson,-11906682,-59.533409999999996
Doogal,http://www.imdb.com/title/tt0763304/?ref_=fn_tt_tt_1,7382993,20000000,Dave Borthwick,-12617007,-63.085035
Battle of the Year,http://www.imdb.com/title/tt1532958/?ref_=fn_tt_tt_1,8888355,20000000,Benson Lee,-11111645,-55.55822500000001
An American Carol,http://www.imdb.com/title/tt1190617/?ref_=fn_tt_tt_1,7001720,12000000,David Zucker,-4998280,-41.65233333333334
Machete Kills,http://www.imdb.com/title/tt2002718/?ref_=fn_tt_tt_1,7268659,20000000,Robert Rodriguez,-12731341,-63.656705
Willard,http://www.imdb.com/title/tt0310357/?ref_=fn_tt_tt_1,6852144,22000000,Glen Morgan,-15147856,-68.85389090909091
Strange Wilderness,http://www.imdb.com/title/tt0489282/?ref_=fn_tt_tt_1,6563357,20000000,Fred Wolf,-13436643,-67.18321499999999
Topsy-Turvy,http://www.imdb.com/title/tt0151568/?ref_=fn_tt_tt_1,6201757,10000000,Mike Leigh,-3798243,-37.98243
Little Boy,http://www.imdb.com/title/tt1810683/?ref_=fn_tt_tt_1,6420319,20000000,Alejandro Monteverde,-13579681,-67.898405
A Dangerous Method,http://www.imdb.com/title/tt1571222/?ref_=fn_tt_tt_1,5702083,15000000,David Cronenberg,-9297917,-61.986113333333336
A Scanner Darkly,http://www.imdb.com/title/tt0405296/?ref_=fn_tt_tt_1,5480996,8700000,Richard Linklater,-3219004,-37.00004597701149
Chasing Mavericks,http://www.imdb.com/title/tt1629757/?ref_=fn_tt_tt_1,6002756,20000000,Michael Apted,-13997244,-69.98622
Alone in the Dark,http://www.imdb.com/title/tt0369226/?ref_=fn_tt_tt_1,5132655,20000000,Uwe Boll,-14867345,-74.336725
Bandslam,http://www.imdb.com/title/tt0976222/?ref_=fn_tt_tt_1,5205343,20000000,Todd Graff,-14794657,-73.973285
Birth,http://www.imdb.com/title/tt0337876/?ref_=fn_tt_tt_1,5005883,20000000,Jonathan Glazer,-14994117,-74.970585
A Most Violent Year,http://www.imdb.com/title/tt2937898/?ref_=fn_tt_tt_1,5749134,20000000,J.C. Chandor,-14250866,-71.25433
Flash of Genius,http://www.imdb.com/title/tt1054588/?ref_=fn_tt_tt_1,4234040,20000000,Marc Abraham,-15765960,-78.8298
I'm Not There.,http://www.imdb.com/title/tt0368794/?ref_=fn_tt_tt_1,4001121,20000000,Todd Haynes,-15998879,-79.994395
The Cold Light of Day,http://www.imdb.com/title/tt1366365/?ref_=fn_tt_tt_1,3749061,20000000,Mabrouk El Mechri,-16250939,-81.254695
The Brothers Bloom,http://www.imdb.com/title/tt0844286/?ref_=fn_tt_tt_1,3519627,20000000,Rian Johnson,-16480373,-82.401865
"Synecdoche, New York",http://www.imdb.com/title/tt0383028/?ref_=fn_tt_tt_1,3081925,21000000,Charlie Kaufman,-17918075,-85.32416666666667
Bon voyage,http://www.imdb.com/title/tt0310778/?ref_=fn_tt_tt_1,2353728,20000000,Jean-Paul Rappeneau,-17646272,-88.23136000000001
Can't Stop the Music,http://www.imdb.com/title/tt0080492/?ref_=fn_tt_tt_1,2000000,20000000,Nancy Walker,-18000000,-90
The Proposition,http://www.imdb.com/title/tt0421238/?ref_=fn_tt_tt_1,1900725,2000000,John Hillcoat,-99275,-4.96375
Courage,http://www.imdb.com/title/tt3719896/?ref_=fn_tt_tt_1,2246000,20000000,Angelo Pizzo,-17754000,-88.77000000000001
Marci X,http://www.imdb.com/title/tt0266747/?ref_=fn_tt_tt_1,1646664,20000000,Richard Benjamin,-18353336,-91.76668
Equilibrium,http://www.imdb.com/title/tt0238380/?ref_=fn_tt_tt_1,1190018,20000000,Kurt Wimmer,-18809982,-94.04991
The Children of Huang Shi,http://www.imdb.com/title/tt0889588/?ref_=fn_tt_tt_1,1027749,40000000,Roger Spottiswoode,-38972251,-97.4306275
The Yards,http://www.imdb.com/title/tt0138946/?ref_=fn_tt_tt_1,882710,24000000,James Gray,-23117290,-96.32204166666666
The Oogieloves in the Big Balloon Adventure,http://www.imdb.com/title/tt1520498/?ref_=fn_tt_tt_1,1064277,20000000,Matthew Diamond,-18935723,-94.678615
By the Sea,http://www.imdb.com/title/tt3707106/?ref_=fn_tt_tt_1,531009,10000000,Angelina Jolie Pitt,-9468991,-94.68991
Steamboy,http://www.imdb.com/title/tt0348121/?ref_=fn_tt_tt_1,410388,2127519898,Katsuhiro ÌÎÌÒtomo,-2127109510,-99.98071049768392
The Game of Their Lives,http://www.imdb.com/title/tt0354595/?ref_=fn_tt_tt_1,375474,20000000,David Anspaugh,-19624526,-98.12263
Rapa Nui,http://www.imdb.com/title/tt0110944/?ref_=fn_tt_tt_1,305070,20000000,Kevin Reynolds,-19694930,-98.47465
Les couloirs du temps: Les visiteurs II,http://www.imdb.com/title/tt0120882/?ref_=fn_tt_tt_1,146072,140000000,Jean-Marie PoirÌÎå©,-139853928,-99.89566285714285
Dylan Dog: Dead of Night,http://www.imdb.com/title/tt1013860/?ref_=fn_tt_tt_1,1183354,20000000,Kevin Munroe,-18816646,-94.08323
People I Know,http://www.imdb.com/title/tt0274711/?ref_=fn_tt_tt_1,121972,22000000,Daniel Algrant,-21878028,-99.44558181818182
The Tempest,http://www.imdb.com/title/tt1274300/?ref_=fn_tt_tt_1,263365,20000000,Julie Taymor,-19736635,-98.683175
The Painted Veil,http://www.imdb.com/title/tt0446755/?ref_=fn_tt_tt_1,8047690,19400000,John Curran,-11352310,-58.51706185567011
The Baader Meinhof Complex,http://www.imdb.com/title/tt0765432/?ref_=fn_tt_tt_1,476270,20000000,Uli Edel,-19523730,-97.61865
Dances with Wolves,http://www.imdb.com/title/tt0099348/?ref_=fn_tt_tt_1,184208848,22000000,Kevin Costner,162208848,737.3129454545455
Bad Teacher,http://www.imdb.com/title/tt1284575/?ref_=fn_tt_tt_1,100292856,20000000,Jake Kasdan,80292856,401.46428
Sea of Love,http://www.imdb.com/title/tt0098273/?ref_=fn_tt_tt_1,58571513,19000000,Harold Becker,39571513,208.27112105263157
A Cinderella Story,http://www.imdb.com/title/tt0356470/?ref_=fn_tt_tt_1,51431160,20000000,Mark Rosman,31431160,157.1558
Scream,http://www.imdb.com/title/tt0117571/?ref_=fn_tt_tt_1,103001286,15000000,Wes Craven,88001286,586.67524
Thir13en Ghosts,http://www.imdb.com/title/tt0245674/?ref_=fn_tt_tt_1,41867960,20000000,Steve Beck,21867960,109.33980000000001
Back to the Future,http://www.imdb.com/title/tt0088763/?ref_=fn_tt_tt_1,210609762,19000000,Robert Zemeckis,191609762,1008.4724315789474
House on Haunted Hill,http://www.imdb.com/title/tt0185371/?ref_=fn_tt_tt_1,40846082,19000000,William Malone,21846082,114.97937894736843
I Can Do Bad All by Myself,http://www.imdb.com/title/tt1385912/?ref_=fn_tt_tt_1,51697449,13000000,Tyler Perry,38697449,297.67268461538464
The Switch,http://www.imdb.com/title/tt0889573/?ref_=fn_tt_tt_1,27758465,19000000,Josh Gordon,8758465,46.097184210526315
Just Married,http://www.imdb.com/title/tt0305711/?ref_=fn_tt_tt_1,56127162,18000000,Shawn Levy,38127162,211.81756666666666
The Devil's Double,http://www.imdb.com/title/tt1270262/?ref_=fn_tt_tt_1,1357042,15000000,Lee Tamahori,-13642958,-90.95305333333333
Thomas and the Magic Railroad,http://www.imdb.com/title/tt0205461/?ref_=fn_tt_tt_1,15911333,19000000,Britt Allcroft,-3088667,-16.25614210526316
The Crazies,http://www.imdb.com/title/tt0455407/?ref_=fn_tt_tt_1,39103378,20000000,Breck Eisner,19103378,95.51689
Spirited Away,http://www.imdb.com/title/tt0245429/?ref_=fn_tt_tt_1,10049886,19000000,Hayao Miyazaki,-8950114,-47.10586315789474
The Bounty,http://www.imdb.com/title/tt0086993/?ref_=fn_tt_tt_1,8600000,25000000,Roger Donaldson,-16400000,-65.60000000000001
The Book Thief,http://www.imdb.com/title/tt0816442/?ref_=fn_tt_tt_1,21483154,19000000,Brian Percival,2483154,13.069231578947369
Sex Drive,http://www.imdb.com/title/tt1135985/?ref_=fn_tt_tt_1,8396942,19000000,Sean Anders,-10603058,-55.805568421052634
Leap Year,http://www.imdb.com/title/tt1216492/?ref_=fn_tt_tt_1,12561,19000000,Anand Tucker,-18987439,-99.93388947368422
Take Me Home Tonight,http://www.imdb.com/title/tt0810922/?ref_=fn_tt_tt_1,6923891,23000000,Michael Dowse,-16076109,-69.89612608695653
The Nutcracker,http://www.imdb.com/title/tt0107719/?ref_=fn_tt_tt_1,2119994,19000000,Emile Ardolino,-16880006,-88.84213684210526
Kansas City,http://www.imdb.com/title/tt0116745/?ref_=fn_tt_tt_1,1292527,19000000,Robert Altman,-17707473,-93.19722631578948
The Amityville Horror,http://www.imdb.com/title/tt0384806/?ref_=fn_tt_tt_1,64255243,19000000,Andrew Douglas,45255243,238.1854894736842
Adaptation.,http://www.imdb.com/title/tt0268126/?ref_=fn_tt_tt_1,22245861,19000000,Spike Jonze,3245861,17.083478947368423
Land of the Dead,http://www.imdb.com/title/tt0418819/?ref_=fn_tt_tt_1,20433940,15000000,George A. Romero,5433940,36.22626666666667
Fear and Loathing in Las Vegas,http://www.imdb.com/title/tt0120669/?ref_=fn_tt_tt_1,10562387,18500000,Terry Gilliam,-7937613,-42.906016216216216
The Invention of Lying,http://www.imdb.com/title/tt1058017/?ref_=fn_tt_tt_1,18439082,18500000,Ricky Gervais,-60918,-0.3292864864864865
Neighbors,http://www.imdb.com/title/tt2004420/?ref_=fn_tt_tt_1,150056505,18000000,Nicholas Stoller,132056505,733.64725
The Mask,http://www.imdb.com/title/tt0110475/?ref_=fn_tt_tt_1,119938730,18000000,Chuck Russell,101938730,566.3262777777778
Big,http://www.imdb.com/title/tt0094737/?ref_=fn_tt_tt_1,114968774,18000000,Penny Marshall,96968774,538.7154111111112
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,http://www.imdb.com/title/tt0443453/?ref_=fn_tt_tt_1,128505958,18000000,Larry Charles,110505958,613.9219888888888
Legally Blonde,http://www.imdb.com/title/tt0250494/?ref_=fn_tt_tt_1,95001351,18000000,Robert Luketic,77001351,427.7852833333333
Star Trek III: The Search for Spock,http://www.imdb.com/title/tt0088170/?ref_=fn_tt_tt_1,76400000,17000000,Leonard Nimoy,59400000,349.4117647058824
The Exorcism of Emily Rose,http://www.imdb.com/title/tt0404032/?ref_=fn_tt_tt_1,75072454,20000000,Scott Derrickson,55072454,275.36227
Deuce Bigalow: Male Gigolo,http://www.imdb.com/title/tt0205000/?ref_=fn_tt_tt_1,65535067,17000000,Mike Mitchell,48535067,285.50039411764703
Left Behind,http://www.imdb.com/title/tt2467046/?ref_=fn_tt_tt_1,13998282,16000000,Vic Armstrong,-2001718,-12.5107375
The Family Stone,http://www.imdb.com/title/tt0356680/?ref_=fn_tt_tt_1,6061759,17000000,Thomas Bezucha,-10938241,-64.34259411764705
Barbershop 2: Back in Business,http://www.imdb.com/title/tt0337579/?ref_=fn_tt_tt_1,64955956,18000000,Kevin Rodney Sullivan,46955956,260.8664222222222
