country,movieTitle,contentRating,movieYear,duration,language,numFaceInPoster,movieIMDbLink,gross,budget,imdbScore,numVotedUsers,numCriticsForReviews,castMemberFBLikes,movieFBLikes,director,directorFBLikes,actor1,actor1FBLikes,actor2,actor2FBLikes,actor3,actor3FBLikes,profit,ROI
UK,A Simple Plan,R,1998,121,English,1,http://www.imdb.com/title/tt0120324/?ref_=fn_tt_tt_1,16311763,17000000,7.5,50656,125,2365,0,Sam Raimi,0,Gary Cole,989,Bridget Fonda,888,Chelcie Ross,244,-688237,-4.04845294117647
USA,They,PG-13,2002,89,English,0,http://www.imdb.com/title/tt0283632/?ref_=fn_tt_tt_1,12693621,17000000,4.8,10885,81,4060,814,Robert Harmon,11,Alexander Gould,1000,Ethan Embry,982,Marc Blucas,973,-4306379,-25.331641176470587
USA,Larry the Cable Guy: Health Inspector,PG-13,2006,89,English,2,http://www.imdb.com/title/tt0462395/?ref_=fn_tt_tt_1,15655665,4000000,3.1,9104,37,2135,110,Trent Cooper,0,Thomas F. Wilson,690,Larry the Cable Guy,400,Megyn Price,323,11655665,291.39162500000003
USA,The Adventures of Elmo in Grouchland,G,1999,73,English,0,http://www.imdb.com/title/tt0159421/?ref_=fn_tt_tt_1,11634458,17000000,5.8,2045,44,2020,339,Gary Halvorson,11,Vanessa Williams,1000,Kevin Clash,436,Caroll Spinney,142,-5365542,-31.562011764705883
USA,Brooklyn's Finest,R,2009,132,English,1,http://www.imdb.com/title/tt1210042/?ref_=fn_tt_tt_1,27154426,17000000,6.7,52852,197,6317,4000,Antoine Fuqua,847,Don Cheadle,3000,Lili Taylor,960,Armando Riesco,625,10154426,59.73191764705882
USA,Evil Dead,R,2013,96,English,0,http://www.imdb.com/title/tt1288558/?ref_=fn_tt_tt_1,54239856,17000000,6.5,125016,543,673,70000,Fede Alvarez,201,Lou Taylor Pucci,394,Elizabeth Blackmore,150,Ellen Sandweiss,58,37239856,219.05797647058822
USA,My Life in Ruins,PG-13,2009,98,English,1,http://www.imdb.com/title/tt0865559/?ref_=fn_tt_tt_1,8662318,17000000,5.9,15033,112,2016,0,Donald Petrie,80,Nia Vardalos,567,Harland Williams,503,Rachel Dratch,399,-8337682,-49.04518823529412
USA,American Dreamz,PG-13,2006,107,English,6,http://www.imdb.com/title/tt0465142/?ref_=fn_tt_tt_1,7156725,19000000,5.5,22639,153,5992,300,Paul Weitz,80,Judy Greer,2000,Dennis Quaid,2000,Chris Klein,841,-11843275,-62.333026315789475
UK,Superman IV: The Quest for Peace,PG,1987,134,English,6,http://www.imdb.com/title/tt0094074/?ref_=fn_tt_tt_1,15681020,17000000,3.6,33570,94,3007,1000,Sidney J. Furie,22,Jim Broadbent,1000,Margot Kidder,593,William Hootkins,488,-1318980,-7.758705882352941
Germany,Running Scared,R,2006,122,English,2,http://www.imdb.com/title/tt0404390/?ref_=fn_tt_tt_1,6855137,17000000,7.4,88590,157,27381,0,Wayne Kramer,47,Paul Walker,23000,Chazz Palminteri,979,Ivana Milicevic,834,-10144863,-59.67566470588235
UK,Shanghai Surprise,PG-13,1986,97,English,0,http://www.imdb.com/title/tt0091934/?ref_=fn_tt_tt_1,2315683,17000000,3,4081,21,805,154,Jim Goddard,3,Victor Wong,400,Paul Freeman,193,Clyde Kusatsu,161,-14684317,-86.37833529411765
USA,The Illusionist,PG-13,2006,110,English,3,http://www.imdb.com/title/tt0443543/?ref_=fn_tt_tt_1,39825798,16000000,7.6,295375,236,4210,15000,Neil Burger,168,Rufus Sewell,3000,Eddie Marsan,979,Jake Wood,96,23825798,148.9112375
USA,Roar,PG,1981,102,English,0,http://www.imdb.com/title/tt0083001/?ref_=fn_tt_tt_1,2000000,17000000,6.4,1275,50,1262,0,Noel Marshall,4,Tippi Hedren,634,Melanie Griffith,537,Zakes Mokae,60,-15000000,-88.23529411764706
Ireland,Veronica Guerin,R,2003,98,English,1,http://www.imdb.com/title/tt0312549/?ref_=fn_tt_tt_1,1569918,17000000,6.9,16234,106,409,0,Joel Schumacher,541,Brenda Fricker,214,David Murray,96,Gerard McSorley,71,-15430082,-90.76518823529412
France,Escobar: Paradise Lost,R,2014,120,English,1,http://www.imdb.com/title/tt2515030/?ref_=fn_tt_tt_1,106869,17000000,6.6,13762,106,14492,0,Andrea Di Stefano,30,Josh Hutcherson,14000,Brady Corbet,287,Carlos Bardem,55,-16893131,-99.3713588235294
France,Southland Tales,R,2006,160,English,6,http://www.imdb.com/title/tt0405336/?ref_=fn_tt_tt_1,273420,17000000,5.5,32671,173,2340,0,Richard Kelly,219,Janeane Garofalo,1000,Curtis Armstrong,876,Chris Andrew Ciulla,215,-16726580,-98.39164705882352
USA,The Apparition,PG-13,2012,83,English,1,http://www.imdb.com/title/tt1433822/?ref_=fn_tt_tt_1,4930798,17000000,4.1,16268,145,730,0,Todd Lincoln,57,Julianna Guill,465,Rick Gomez,152,Tim Williams,62,-12069202,-70.99530588235294
USA,My Girl,PG-13,1991,102,English,1,http://www.imdb.com/title/tt0102492/?ref_=fn_tt_tt_1,59847242,16500000,6.8,55895,31,5433,0,Howard Zieff,6,Macaulay Culkin,3000,Jamie Lee Curtis,2000,Griffin Dunne,165,43347242,262.71055757575755
USA,Fur: An Imaginary Portrait of Diane Arbus,R,2006,122,English,2,http://www.imdb.com/title/tt0422295/?ref_=fn_tt_tt_1,220914,16800000,6.5,13239,105,25173,0,Steven Shainberg,30,Robert Downey Jr.,21000,Ty Burrell,3000,Matt Servitto,260,-16579086,-98.68503571428572
USA,The Illusionist,PG-13,2006,110,English,3,http://www.imdb.com/title/tt0443543/?ref_=fn_tt_tt_1,39825798,16000000,7.6,295375,236,4210,15000,Neil Burger,168,Rufus Sewell,3000,Eddie Marsan,979,Jake Wood,96,23825798,148.9112375
USA,Wall Street,R,1987,126,English,2,http://www.imdb.com/title/tt0094291/?ref_=fn_tt_tt_1,43848100,15000000,7.4,119150,114,1607,0,Oliver Stone,0,Hal Holbrook,826,Tamara Tunie,508,James Karen,168,28848100,192.32066666666668
USA,Sense and Sensibility,PG,1995,136,English,2,http://www.imdb.com/title/tt0114388/?ref_=fn_tt_tt_1,42700000,16500000,7.7,78392,69,41059,0,Ang Lee,0,Alan Rickman,25000,Kate Winslet,14000,Tom Wilkinson,1000,26200000,158.78787878787878
UK,Becoming Jane,PG,2007,120,English,1,http://www.imdb.com/title/tt0416508/?ref_=fn_tt_tt_1,18663911,16500000,7.1,46204,150,12554,0,Julian Jarrold,11,Anne Hathaway,11000,Julie Walters,838,Laurence Fox,281,2163911,13.114612121212122
USA,Sydney White,PG-13,2007,108,English,2,http://www.imdb.com/title/tt0815244/?ref_=fn_tt_tt_1,11702090,16500000,6.3,37700,72,2785,0,Joe Nussbaum,18,Danny Strong,714,Matt Long,701,Samm Levine,433,-4797910,-29.078242424242422
USA,House of Sand and Fog,R,2003,126,English,0,http://www.imdb.com/title/tt0315983/?ref_=fn_tt_tt_1,13005485,15000000,7.6,56665,158,2282,0,Vadim Perelman,26,Frances Fisher,638,Kim Dickens,624,Ron Eldard,385,-1994515,-13.296766666666668
USA,Dead Poets Society,PG,1989,128,English,0,http://www.imdb.com/title/tt0097165/?ref_=fn_tt_tt_1,95860116,16400000,8,277451,96,51609,23000,Peter Weir,608,Robin Williams,49000,Josh Charles,1000,Kurtwood Smith,1000,79460116,484.51290243902434
USA,Dumb & Dumber,PG-13,1994,113,English,2,http://www.imdb.com/title/tt0109686/?ref_=fn_tt_tt_1,127175354,16000000,7.3,288451,84,2985,0,Peter Farrelly,137,Lauren Holly,879,Mike Starr,854,Teri Garr,481,111175354,694.8459625
USA,When Harry Met Sally...,R,1989,89,English,0,http://www.imdb.com/title/tt0098635/?ref_=fn_tt_tt_1,92823600,16000000,7.6,149108,114,485,0,Rob Reiner,0,Bruno Kirby,227,Gretchen Palmer,73,Harley Jane Kozak,62,76823600,480.1475
USA,The Verdict,R,1982,129,English,0,http://www.imdb.com/title/tt0084855/?ref_=fn_tt_tt_1,54000000,16000000,7.8,26310,79,2330,0,Sidney Lumet,0,Charlotte Rampling,844,James Mason,617,Jack Warden,359,38000000,237.5
USA,Road Trip,R,2000,94,English,5,http://www.imdb.com/title/tt0215129/?ref_=fn_tt_tt_1,68525609,15600000,6.5,132963,103,3889,0,Todd Phillips,480,Ethan Suplee,1000,Rachel Blanchard,490,Paulo Costanzo,486,52925609,339.2667243589744
USA,Varsity Blues,R,1999,106,English,0,http://www.imdb.com/title/tt0139699/?ref_=fn_tt_tt_1,52885587,16000000,6.4,35312,67,23369,0,Brian Robbins,48,Paul Walker,23000,Ron Lester,255,Mark Walters,35,36885587,230.53491875
France,The Artist,PG-13,2011,100,English,0,http://www.imdb.com/title/tt1655442/?ref_=fn_tt_tt_1,44667095,15000000,8,190030,576,4606,30000,Michel Hazanavicius,405,BÌÎå©rÌÎå©nice Bejo,996,Ed Lauter,897,Beth Grant,628,29667095,197.78063333333333
USA,The Unborn,PG-13,2009,89,English,1,http://www.imdb.com/title/tt1139668/?ref_=fn_tt_tt_1,42638165,16000000,4.8,42182,178,12183,0,David S. Goyer,687,Gary Oldman,10000,Atticus Shaffer,787,Rachel Brosnahan,389,26638165,166.48853125
USA,Moonrise Kingdom,PG-13,2012,94,English,2,http://www.imdb.com/title/tt1748122/?ref_=fn_tt_tt_1,45507053,16000000,7.8,237848,487,27911,71000,Wes Anderson,0,Bruce Willis,13000,Bill Murray,13000,Bob Balaban,559,29507053,184.41908125
USA,The Texas Chainsaw Massacre: The Beginning,R,2006,83,English,0,http://www.imdb.com/title/tt0420294/?ref_=fn_tt_tt_1,39511038,16000000,5.9,56269,196,26402,0,Jonathan Liebesman,473,Matt Bomer,20000,Jordana Brewster,4000,Lew Temple,597,23511038,146.9439875
USA,The Young Messiah,PG-13,2016,111,English,0,http://www.imdb.com/title/tt1002563/?ref_=fn_tt_tt_1,6462576,18500000,5.4,1449,24,824,0,Cyrus Nowrasteh,19,Clive Russell,241,Vincent Walsh,118,Finn Ireland,107,-12037424,-65.06715675675676
USA,The Master of Disguise,PG,2002,80,English,2,http://www.imdb.com/title/tt0295427/?ref_=fn_tt_tt_1,40363530,16000000,3.3,18254,56,3058,1000,Perry Andelin Blake,11,Jennifer Esposito,911,Kenan Thompson,521,James Brolin,499,24363530,152.2720625
Spain,Pan's Labyrinth,R,2006,112,Spanish,0,http://www.imdb.com/title/tt0457430/?ref_=fn_tt_tt_1,37623143,13500000,8.2,467234,406,1322,27000,Guillermo del Toro,0,Ivana Baquero,634,Maribel VerdÌÎå_,269,Sergi LÌÎ_pez,250,24123143,178.68994814814815
USA,See Spot Run,PG,2001,94,English,0,http://www.imdb.com/title/tt0250720/?ref_=fn_tt_tt_1,33357476,35000000,5.4,7392,51,4194,393,John Whitesell,14,Leslie Bibb,1000,Angus T. Jones,1000,Paul Sorvino,635,-1642524,-4.692925714285715
USA,Baby Boy,R,2001,130,English,2,http://www.imdb.com/title/tt0255819/?ref_=fn_tt_tt_1,28734552,16000000,6.4,9566,41,3107,1000,John Singleton,309,Mo'Nique,939,Snoop Dogg,881,Angell Conwell,522,12734552,79.59095
USA,The Roommate,PG-13,2011,91,English,1,http://www.imdb.com/title/tt1265990/?ref_=fn_tt_tt_1,37300107,16000000,4.8,29147,138,5349,0,Christian E. Christiansen,26,Leighton Meester,3000,Danneel Ackles,1000,Frances Fisher,638,21300107,133.12566875000002
USA,Joe Dirt,PG-13,2001,91,English,0,http://www.imdb.com/title/tt0245686/?ref_=fn_tt_tt_1,27087695,17700000,5.9,41664,78,2543,0,Dennie Gordon,29,Brittany Daniel,861,Erik Per Sullivan,593,Fred Ward,459,9387695,53.03782485875706
USA,Double Impact,R,1991,110,English,2,http://www.imdb.com/title/tt0101764/?ref_=fn_tt_tt_1,30102717,15000000,5.5,28736,40,874,0,Sheldon Lettich,23,Bolo Yeung,633,Alonna Shaw,67,Kamel Krifa,51,15102717,100.68478
UK,Hot Fuzz,R,2007,121,English,1,http://www.imdb.com/title/tt0425112/?ref_=fn_tt_tt_1,23618786,8000000,7.9,352695,285,485,17000,Edgar Wright,1000,Bill Bailey,175,Joe Cornish,115,Billie Whitelaw,108,15618786,195.234825
USA,The Women,PG-13,2008,114,English,4,http://www.imdb.com/title/tt0430770/?ref_=fn_tt_tt_1,26896744,16500000,4.9,16582,124,3485,0,Diane English,15,Jada Pinkett Smith,851,Debi Mazar,680,Debra Messing,650,10396744,63.010569696969696
Spain,Vicky Cristina Barcelona,PG-13,2008,96,English,0,http://www.imdb.com/title/tt0497465/?ref_=fn_tt_tt_1,23213577,15500000,7.2,198111,275,19894,14000,Woody Allen,11000,Scarlett Johansson,19000,Kevin Dunn,581,Christopher Evan Welch,252,7713577,49.76501290322581
USA,Bad Moms,R,2016,100,English,9,http://www.imdb.com/title/tt4651520/?ref_=fn_tt_tt_1,55461307,20000000,6.7,4654,81,18786,18000,Jon Lucas,24,Mila Kunis,15000,Jay Hernandez,1000,Jada Pinkett Smith,851,35461307,177.306535
USA,Boys and Girls,PG-13,2000,94,English,3,http://www.imdb.com/title/tt0204175/?ref_=fn_tt_tt_1,20627372,16000000,5.3,13661,67,3451,487,Robert Iscove,7,Alyson Hannigan,3000,Amanda Detmer,240,Tsianina Joelson,95,4627372,28.921075000000002
USA,White Oleander,PG-13,2002,109,English,0,http://www.imdb.com/title/tt0283139/?ref_=fn_tt_tt_1,16346122,16000000,7.2,25549,103,2572,0,Peter Kosminsky,7,Patrick Fugit,835,Cole Hauser,787,Marc Donato,450,346122,2.1632625
USA,Jennifer's Body,R,2009,107,English,1,http://www.imdb.com/title/tt1131734/?ref_=fn_tt_tt_1,16204793,16000000,5.1,92712,300,24805,6000,Karyn Kusama,45,J.K. Simmons,24000,Amy Sedaris,396,Cynthia Stevenson,271,204793,1.2799562500000001
USA,Drowning Mona,PG-13,2000,96,English,0,http://www.imdb.com/title/tt0186045/?ref_=fn_tt_tt_1,15427192,16000000,5.6,11768,84,11078,492,Nick Gomez,22,Will Ferrell,8000,Jamie Lee Curtis,2000,Tracey Walter,324,-572808,-3.58005
USA,Radio Days,PG,1987,88,English,0,http://www.imdb.com/title/tt0093818/?ref_=fn_tt_tt_1,14792779,16000000,7.6,24256,64,1653,0,Woody Allen,11000,Mike Starr,854,Don Pardo,410,Julie Kavner,233,-1207221,-7.545131250000001
USA,Left Behind,PG-13,2014,110,English,1,http://www.imdb.com/title/tt2467046/?ref_=fn_tt_tt_1,13998282,16000000,3.1,24854,169,15044,31000,Vic Armstrong,179,Nicolas Cage,12000,Lea Thompson,1000,Quinton Aaron,734,-2001718,-12.5107375
USA,Remember Me,PG-13,2010,113,English,0,http://www.imdb.com/title/tt1403981/?ref_=fn_tt_tt_1,19057024,16000000,7.2,113963,158,22088,24000,Allen Coulter,47,Robert Pattinson,21000,Lena Olin,541,Ruby Jerins,238,3057024,19.1064
USA,How to Deal,PG-13,2003,101,English,1,http://www.imdb.com/title/tt0319524/?ref_=fn_tt_tt_1,14108518,16000000,5.7,8215,46,1882,371,Clare Kilner,6,Dylan Baker,812,Alexandra Holden,326,Trent Ford,258,-1891482,-11.8217625
USA,My Stepmother Is an Alien,PG-13,1988,105,English,0,http://www.imdb.com/title/tt0095687/?ref_=fn_tt_tt_1,13854000,20000000,5.2,21079,15,14677,818,Richard Benjamin,121,Jon Lovitz,11000,Alyson Hannigan,3000,Tony Jay,384,-6146000,-30.73
USA,Philadelphia,PG-13,1993,125,English,2,http://www.imdb.com/title/tt0107818/?ref_=fn_tt_tt_1,77324422,26000000,7.7,178731,68,33865,0,Jonathan Demme,438,Denzel Washington,18000,Tom Hanks,15000,Jason Robards,372,51324422,197.40162307692307
Germany,The Thirteenth Floor,R,1999,100,English,0,http://www.imdb.com/title/tt0139809/?ref_=fn_tt_tt_1,15500000,16000000,7,51996,111,2389,0,Josef Rusnak,9,Gretchen Mol,599,Craig Bierko,380,Brad William Henke,363,-500000,-3.125
USA,Duets,R,2000,112,English,0,http://www.imdb.com/title/tt0134630/?ref_=fn_tt_tt_1,4734235,15000000,6,8217,65,1227,573,Bruce Paltrow,28,Lochlyn Munro,555,Marian Seldes,403,Huey Lewis,215,-10265765,-68.43843333333334
USA,Hollywood Ending,PG-13,2002,112,English,0,http://www.imdb.com/title/tt0278823/?ref_=fn_tt_tt_1,4839383,16000000,6.6,21613,109,12766,762,Woody Allen,11000,Woody Allen,11000,Debra Messing,650,Treat Williams,642,-11160617,-69.75385625
USA,Detroit Rock City,R,1999,95,English,0,http://www.imdb.com/title/tt0165710/?ref_=fn_tt_tt_1,4193025,15000000,6.8,30682,42,2518,0,Adam Rifkin,89,Natasha Lyonne,1000,Lin Shaye,852,Shannon Tweed,322,-10806975,-72.04650000000001
UK,Highlander,R,1986,110,English,1,http://www.imdb.com/title/tt0091203/?ref_=fn_tt_tt_1,5900000,16000000,7.2,98629,112,1852,0,Russell Mulcahy,85,Christopher Lambert,1000,Jon Polito,309,Celia Imrie,186,-10100000,-63.125
USA,Things We Lost in the Fire,R,2007,118,English,1,http://www.imdb.com/title/tt0469623/?ref_=fn_tt_tt_1,2849142,16000000,7.2,24104,146,1889,0,Susanne Bier,369,Alison Lohman,1000,Omar Benson Miller,418,Robin Weigert,295,-13150858,-82.19286249999999
USA,Steel,PG-13,1997,97,English,1,http://www.imdb.com/title/tt0120207/?ref_=fn_tt_tt_1,1686429,16000000,2.8,8687,36,3100,0,Kenneth Johnson,34,Charles Napier,503,Annabeth Gish,489,Hill Harper,465,-14313571,-89.45981875
USA,The Immigrant,R,2013,120,English,3,http://www.imdb.com/title/tt1951181/?ref_=fn_tt_tt_1,1984743,16000000,6.6,20616,230,11019,0,James Gray,115,Jeremy Renner,10000,Dagmara Dominczyk,316,Angela Sarafyan,310,-14015257,-87.59535625
UK,The White Countess,PG-13,2005,135,English,0,http://www.imdb.com/title/tt0384686/?ref_=fn_tt_tt_1,1666262,16000000,6.7,5321,64,2096,356,James Ivory,133,Vanessa Redgrave,898,Natasha Richardson,708,Lynn Redgrave,258,-14333738,-89.5858625
UK,Trance,R,2013,101,English,0,http://www.imdb.com/title/tt1924429/?ref_=fn_tt_tt_1,2319187,20000000,7,92640,393,5056,23000,Danny Boyle,0,Rosario Dawson,3000,Spencer Wilding,1000,Tuppence Middleton,888,-17680813,-88.404065
USA,Soul Plane,R,2004,92,English,9,http://www.imdb.com/title/tt0367085/?ref_=fn_tt_tt_1,13922211,16000000,4.4,18271,75,3935,0,Jessy Terrero,29,Mo'Nique,939,Snoop Dogg,881,Tom Arnold,618,-2077789,-12.986181250000001
UK,Good,R,2008,92,English,1,http://www.imdb.com/title/tt0436364/?ref_=fn_tt_tt_1,23091,15000000,6.2,5664,67,11091,921,Vicente Amorim,6,Viggo Mortensen,10000,Jodie Whittaker,304,Steven Mackintosh,227,-14976909,-99.84606000000001
France,Enter the Void,Not Rated,2009,161,English,0,http://www.imdb.com/title/tt1191111/?ref_=fn_tt_tt_1,336467,13000000,7.3,45449,216,943,23000,Gaspar NoÌÎå©,929,Paz de la Huerta,488,Emily Alyn Lind,289,Olly Alexander,116,-12663533,-97.41179230769231
USA,Vamps,PG-13,2012,92,English,2,http://www.imdb.com/title/tt1545106/?ref_=fn_tt_tt_1,2964,16000000,5.1,7444,54,3086,0,Amy Heckerling,143,Taylor Negron,1000,Justin Kirk,945,Ivan Sergei,613,-15997036,-99.981475
USA,The Homesman,R,2014,122,English,1,http://www.imdb.com/title/tt2398231/?ref_=fn_tt_tt_1,2428883,16000000,6.6,21370,208,2896,0,Tommy Lee Jones,0,Barry Corbin,883,Tim Blake Nelson,596,Miranda Otto,567,-13571117,-84.81948125
USA,Juwanna Mann,PG-13,2002,91,English,3,http://www.imdb.com/title/tt0247444/?ref_=fn_tt_tt_1,13571817,15600000,4.5,5312,32,3104,939,Jesse Vaughan,10,Vivica A. Fox,890,Jenifer Lewis,578,Kevin Pollak,574,-2028183,-13.001173076923077
USA,Slow Burn,R,2005,93,English,0,http://www.imdb.com/title/tt0376196/?ref_=fn_tt_tt_1,1181197,15500000,5.9,3299,40,4329,191,Wayne Beach,7,Mekhi Phifer,1000,LL Cool J,1000,Fisher Stevens,922,-14318803,-92.37937419354839
France,Wasabi,R,2001,94,French,1,http://www.imdb.com/title/tt0281364/?ref_=fn_tt_tt_1,81525,15300000,6.6,29392,40,303,0,GÌÎå©rard Krawczyk,7,Carole Bouquet,235,RyÌÎåÇko Hirosue,46,Michel Muller,17,-15218475,-99.4671568627451
Canada,Slither,R,2006,95,English,0,http://www.imdb.com/title/tt0439815/?ref_=fn_tt_tt_1,7774730,15500000,6.5,61912,251,1120,0,James Gunn,571,Dustin Milligan,499,Gregg Henry,298,Tania Saulnier,102,-7725270,-49.84045161290322
USA,Beverly Hills Cop,R,1984,105,English,1,http://www.imdb.com/title/tt0086960/?ref_=fn_tt_tt_1,234760500,14000000,7.3,126464,94,3464,0,Martin Brest,102,Judge Reinhold,901,Ronny Cox,605,James Russo,383,220760500,1576.8607142857143
USA,Home Alone,PG,1990,103,English,5,http://www.imdb.com/title/tt0099785/?ref_=fn_tt_tt_1,285761243,18000000,7.5,311075,102,7521,20000,Chris Columbus,0,Macaulay Culkin,3000,Devin Ratray,1000,Catherine O'Hara,925,267761243,1487.5624611111111
USA,3 Men and a Baby,PG,1987,102,English,4,http://www.imdb.com/title/tt0094137/?ref_=fn_tt_tt_1,167780960,11000000,5.9,36918,21,21499,3000,Leonard Nimoy,12000,Tom Selleck,19000,Ted Danson,875,Steve Guttenberg,801,156780960,1425.2814545454546
USA,Tootsie,PG,1982,116,English,1,http://www.imdb.com/title/tt0084805/?ref_=fn_tt_tt_1,177200000,22000000,7.4,77366,94,14701,0,Sydney Pollack,521,Bill Murray,13000,Sydney Pollack,521,Teri Garr,481,155200000,705.4545454545455
USA,Top Gun,PG,1986,110,English,2,http://www.imdb.com/title/tt0092099/?ref_=fn_tt_tt_1,176781728,15000000,6.9,219171,173,13069,19000,Tony Scott,12000,Tom Cruise,10000,Tom Skerritt,1000,Adrian Pasdar,555,161781728,1078.5448533333333
Taiwan,"Crouching Tiger, Hidden Dragon",PG-13,2000,120,Mandarin,3,http://www.imdb.com/title/tt0190332/?ref_=fn_tt_tt_1,128067808,15000000,7.9,217740,287,129,0,Ang Lee,0,Chen Chang,103,Pei-Pei Cheng,21,Sihung Lung,5,113067808,753.7853866666667
USA,American Beauty,R,1999,122,English,0,http://www.imdb.com/title/tt0169547/?ref_=fn_tt_tt_1,130058047,15000000,8.4,822500,176,19078,22000,Sam Mendes,0,Kevin Spacey,18000,Peter Gallagher,828,Ara Celi,158,115058047,767.0536466666666
UK,The King's Speech,R,2010,118,English,0,http://www.imdb.com/title/tt1504320/?ref_=fn_tt_tt_1,138795342,15000000,8,503631,479,15732,64000,Tom Hooper,0,Colin Firth,14000,Jennifer Ehle,1000,Derek Jacobi,520,123795342,825.30228
USA,Twins,PG,1988,107,English,1,http://www.imdb.com/title/tt0096320/?ref_=fn_tt_tt_1,111936400,15000000,6,87538,27,2151,0,Ivan Reitman,425,Kelly Preston,742,Tony Jay,384,Hugh O'Brian,247,96936400,646.2426666666667
USA,The Yellow Handkerchief,PG-13,2008,102,English,1,http://www.imdb.com/title/tt0954990/?ref_=fn_tt_tt_1,317040,15500000,6.8,6723,60,30978,1000,Udayan Prasad,4,Kristen Stewart,17000,Eddie Redmayne,13000,William Hurt,882,-15182960,-97.95458064516129
USA,The Color Purple,PG-13,1985,154,English,0,http://www.imdb.com/title/tt0088939/?ref_=fn_tt_tt_1,94175854,15000000,7.8,60988,70,2592,6000,Steven Spielberg,14000,Oprah Winfrey,852,Rae Dawn Chong,581,Dana Ivey,271,79175854,527.8390266666667
UK,The Imitation Game,PG-13,2014,114,English,1,http://www.imdb.com/title/tt2084970/?ref_=fn_tt_tt_1,91121452,14000000,8.1,467613,454,20295,165000,Morten Tyldum,77,Benedict Cumberbatch,19000,Rory Kinnear,393,Allen Leech,305,77121452,550.8675142857144
USA,Private Benjamin,R,1980,109,English,1,http://www.imdb.com/title/tt0081375/?ref_=fn_tt_tt_1,69800000,10000000,6.1,18140,25,2419,855,Howard Zieff,6,Eileen Brennan,1000,Albert Brooks,745,Alan Oppenheimer,271,59800000,598
USA,Diary of a Wimpy Kid,PG,2010,94,English,1,http://www.imdb.com/title/tt1196141/?ref_=fn_tt_tt_1,64001297,15000000,6.2,32002,111,20154,0,Thor Freudenthal,87,ChloÌÎÌà Grace Moretz,17000,Zachary Gordon,975,Rachael Harris,569,49001297,326.67531333333335
Canada,Mama,PG-13,2013,100,English,1,http://www.imdb.com/title/tt2023587/?ref_=fn_tt_tt_1,71588220,20000000,6.2,134869,393,1949,57000,AndrÌÎå©s Muschietti,127,Javier Botet,1000,Megan Charpentier,340,Isabelle NÌÎå©lisse,250,51588220,257.9411
